"","DATE","gs10","pcepi","pcepilfe","fedfunds","baa","paclaims","pghunemp","pghcivlabforce","pghpermits","pghempmanuf","pghaww","pghmanuf","pghawwp","pghhouse","pghqwage","patax","fpi","pghngdp"
"103",2009-12-01,0.652521250536862,0.00706535473350556,0.0102479723784192,0,0.0945631371036715,2.80990160040789,0.518066062382505,-0.0599631853354339,3.82702801755187,0.0595306743865436,0.159049627127267,-4.3,0.160382768920112,0.0049633955990025,0.16515815091276,-0.203145743794373,0.0104935907087196,0.165158150912788
"104",2010-01-01,0.45907237386644,0.0262063856201671,0.0176010766962023,-1.04413652387556,-0.228216070029142,0.679063915593275,2.57588324924269,0.029198142228644,-1.44760183150964,-0.0488380644070823,NA,NA,NA,NA,NA,NA,NA,NA
"105",2010-02-01,-0.129381307239461,-0.00037757023071805,0.0104734896458716,2.00464901595799,0.171567656409892,-3.30854966758114,0.791495613501569,0.016407427566989,-3.10236483618062,-0.00946339131609264,NA,NA,NA,NA,NA,NA,NA,NA
"106",2010-03-01,0.129381307239461,0.0169789102084756,0.0179333138392046,2.49167237733893,-0.133228965651663,-2.82504927345775,-1.06736983219796,0.0202829255694823,0.17298666381097,0.0323705956630178,-0.173807858083094,4.1,-0.179883355248503,-0.00968433288024073,-0.202257334633643,1.19654564142596,-0.0222914263382989,-0.105864931538704
"107",2010-04-01,0.379978975727624,0.0065336210857474,0.00609620192782856,2.67772261577052,-0.0383386907582297,-0.0221726138992437,-1.80338643659205,0.0519548670135634,0.249866631367368,0.0246930008351569,NA,NA,NA,NA,NA,NA,NA,NA
"108",2010-05-01,-1.42119116670215,0.00376777923909088,0.0133013589498319,0,-0.390278300466722,-1.13078315454989,0.631724801825063,-0.041281101113178,1.22720173641124,-0.002813690420016,NA,NA,NA,NA,NA,NA,NA,NA
"109",2010-06-01,-0.797876895225996,-0.00502396858984966,0.00583799573664834,-1.26432618789392,0.35181672907934,1.59424525260275,-0.311705836839133,-0.037048260374867,-0.338120833940291,0.0607754075042095,0.16202723125215,9.5,0.168773087400542,0.0101803338728779,0.206529924938721,0.237937530629324,0.140087567642009,0.206529924938749
"110",2010-07-01,-0.734528772538759,0.0102968728522121,0.000124181822894087,0,-0.431419011026946,-1.12056835288657,0.311705836839133,0.00585733496384933,-1.39424969541363,0.0186428109871599,NA,NA,NA,NA,NA,NA,NA,NA
"111",2010-08-01,-1.30425966900601,0.0164315716672654,0.0115432960043798,0.648806655243309,-0.720010275984296,-1.35305027010673,-0.154840858030896,0.0308015387922609,-0.278106403551984,0.0140241597811901,NA,NA,NA,NA,NA,NA,NA,NA
"112",2010-09-01,-0.224305596145832,0.011901966366036,0.0068214588389317,0,0,-0.780914719276957,-1.31638700707709,-0.00864763834204751,0.676328578482625,-0.0129851305947994,0.031365186646017,8,0.042721846247467,0.0756593423567615,0.0478690558461636,-1.01912649616392,0.0217410470102806,0.0478690558461352
"113",2010-10-01,-0.508746707612227,0.0381319832235434,0.0182128898359899,0,0.126538958119379,2.14031225837514,-0.175185593053833,-0.0265271068007138,-1.14857731863145,0.012119550282808,NA,NA,NA,NA,NA,NA,NA,NA
"114",2010-11-01,0.996799184383359,0.0239423965698968,0.0155890774674212,0,0.412411722050495,0.509372961463136,0.518066062382505,0.0382116257375245,3.87040915707688,0.0165496917210994,NA,NA,NA,NA,NA,NA,NA,NA
"115",2010-12-01,2.10788262057866,0.0271268106725344,0.00247259540971001,-0.648806655243309,0.359427867400213,3.44902655909916,0,-0.0370400748961615,6.90378927745786,0.0277072435262937,0.114238181356352,6.5,0.106108504496881,0.00121650802312345,0.135537702090389,-0.148305130862248,0.0885585364932986,0.135537702090389
"116",2011-01-01,0.359308279380942,0.035991339422317,0.0258081876826317,-0.685900966079383,-0.0196882734895185,1.26874758963354,1.43216109159079,-0.030262663760027,-4.73387390730694,0.00328286464491612,NA,NA,NA,NA,NA,NA,NA,NA
"117",2011-02-01,0.654394548242999,0.0334124171726344,0.020951447274463,-0.72749546179722,0.117648001159453,-4.39194557151517,-0.150945386482316,-0.00383715583885191,-5.28061393913212,0.0447073408169913,NA,NA,NA,NA,NA,NA,NA,NA
"118",2011-03-01,-0.583806109406203,0.0482218109254298,0.0180873950564191,-1.60237671149427,-0.23646085295199,-1.31776619644191,-0.623516867168536,0.0126814324076037,-2.03403754069917,0.0245547182436567,-0.0972853557479993,5.4,-0.0878981240018817,-0.0386216640155688,-0.100788749350073,1.36766758467778,0.00505774144991378,-0.142624622524195
"119",2011-04-01,0.17467557329049,0.050602928561549,0.0275094274725269,-4.03766683945455,-0.019917017020374,0.165526826566818,-1.35354592974413,0.0130588213683041,1.22259769693926,0.0223564110591887,NA,NA,NA,NA,NA,NA,NA,NA
"120",2011-05-01,-1.05044401416532,0.0364686126668907,0.0285479583899608,-1.26432618789392,-0.488202919637322,-0.495754366065228,0.525631471900713,-0.00500289888752548,-2.34952629489507,0.00585039989327285,NA,NA,NA,NA,NA,NA,NA,NA
"121",2011-06-01,-0.661431590652953,-0.00244409141746615,0.0130872855328228,0,-0.0624459345003245,1.62383831275512,0.986857178843663,-0.0104033250221605,0.452923275767688,-0.00715222529618487,0.114810088507159,2.4,0.0970022887995654,0.0186240610909714,0.137692734396879,-0.179931345524174,0.113236243472894,0.137692734396865
"122",2011-07-01,0,0.0203929040271298,0.0177123606389351,-3.01577313937087,0.0208514387824899,-1.30886501259898,0.156864978808237,-0.0045396140565046,1.47294066791224,0.0308864338601431,NA,NA,NA,NA,NA,NA,NA,NA
"123",2011-08-01,-3.18843798879607,0.028151147537347,0.0239007466697387,4.28009932726479,-0.86368199550107,-1.41479570385888,-0.156864978808237,0.0368932835350151,1.26761492189398,-0.000989164676269638,NA,NA,NA,NA,NA,NA,NA,NA
"124",2011-09-01,-1.79774733874392,0.016907664461403,0.00815924771510979,-2.67772261577052,-0.203203350353279,1.25963106093677,-1.15952202826886,0.0289193393422238,-0.360001421779529,0.0364618796623475,0.120894372642187,2,0.133012048798914,0.0221863854689524,0.132025464410845,-0.922958993306395,0.17253019854418,0.132025464410859
"125",2011-10-01,0.988451969197531,0.0002431019812974,0.0057203423146035,-1.60237671149427,0.22557055161003,-1.03617359025731,-0.533421150850009,-0.0132427989499107,-0.349010143835073,-0.0282516359798315,NA,NA,NA,NA,NA,NA,NA,NA
"126",2011-11-01,-0.807997440823046,0.0246492677219941,0.0254042951951128,1.60237671149427,-0.525297948644396,1.50618776869803,0,0.0130092291271211,-1.24327439962023,-0.00515061475987011,NA,NA,NA,NA,NA,NA,NA,NA
"127",2011-12-01,-0.180454528374485,0.00679089714554237,0.0198968805062165,-1.60237671149427,0.254099965637505,4.01647800355738,0.358235557796176,-0.0103594999342604,3.06660823502335,0.00779463757125143,-0.170443282028359,2,-0.170654968189108,0.0281042949004231,-0.142458129955514,-0.203043088904231,0.110274943123116,-0.142458129955514
"128",2012-01-01,-0.0607596234785603,0.0410273360257811,0.0358281484630538,1.60237671149427,-0.0458015823204097,0.247453159150048,1.33470762132269,0.0300412640357237,-0.153875397880451,0.0235345022750231,NA,NA,NA,NA,NA,NA,NA,NA
"129",2012-02-01,0,0.0267916518152376,0.0166671725818937,2.67772261577052,-0.208298383317095,-4.5244624380841,-0.158942721000246,0.0225204885999162,1.17386458067476,0.0307434804261995,NA,NA,NA,NA,NA,NA,NA,NA
"130",2012-03-01,1.16032349762965,0.0228823834892147,0.0203797638183048,3.14837117360989,0.208298383317095,-1.1471668525921,-0.657698837939939,0.00605002921482622,-0.881900326738986,0.00112078555071449,0.201778791406497,1.7,0.208302457314332,-0.0232446174711782,0.19219292036135,1.46640867345477,0.142964400078032,0.15284075385263
"131",2012-04-01,-0.682648492824617,0.0157514263526686,0.0181799062568686,0.889295665844663,-0.0921309707884124,0.881371285644406,-1.24556152417972,-0.0158296013177406,-0.244154893640474,0.00631959288131867,NA,NA,NA,NA,NA,NA,NA,NA
"132",2012-05-01,-1.56063753897837,-0.0134655860237238,0.0121447155306136,1.60237671149427,-0.280714554896464,-0.602634861241903,0.90268105485105,0.0248989297858699,0.349838738196379,0.044497357535743,NA,NA,NA,NA,NA,NA,NA,NA
"133",2012-06-01,-1.26432618789392,-0.00601630431036781,0.0123725592425856,0,-0.11893060679345,1.96500161072551,1.00057930726861,0.0168027670710984,0.49647190188676,0.00311740988405873,-0.0706326103099428,1.7,-0.0631417724722745,0.0244515816636728,-0.0517049372914329,-0.370902291686775,0.0921730351936958,-0.0517049372914045
"134",2012-07-01,-0.685900966079384,0.00433204312681212,0.0123598156954507,0,-0.364031959309671,-1.74059517907349,0.315807699808483,-0.010450568506954,0.608155138200736,0.0114151178896655,NA,NA,NA,NA,NA,NA,NA,NA
"135",2012-08-01,1.12231269612988,0.0402372571279237,0.00755361744289473,-2.49167237733893,0.0981600565431684,-1.54160629153697,-0.315807699808483,-0.014335947150947,-0.545763724239151,0.0207739729827949,NA,NA,NA,NA,NA,NA,NA,NA
"136",2012-09-01,0.28236596892233,0.0363974058560963,0.0148535625584962,0.889295665844663,-0.172310652934667,-0.495638352164022,-1.53400045811862,0.0307431368804529,0.821273816648098,-0.00769308560155935,0.0367469990200746,0.6,0.0287939442247342,0.039387889560377,0.0328310185396532,-0.824282948022471,0.0223022515610438,0.0328310185396248
"137",2012-10-01,0.207497965320731,0.0355722049442697,0.028935556711005,1.60237671149427,-0.662588671229361,1.20012689679012,-0.183209665569461,0.030433147744354,0.178004781174714,-0.00145074561308078,NA,NA,NA,NA,NA,NA,NA,NA
"138",2012-11-01,-0.706086000275202,-0.00810786672737862,0.0130102015499247,0,-0.184822135338078,3.77891254164207,0,-0.01667460350901,-0.79210211238712,-0.00205601522235099,NA,NA,NA,NA,NA,NA,NA,NA
"139",2012-12-01,0.498588034954471,-0.0019085297403052,0.00870537416131967,0,0.315116575002668,1.99837384978457,0.716630816419469,0.0223818746027078,0.884665369148198,-0.0545504751751409,0.0289788753143547,0.7,0.0349892246724153,0.0185980306429272,0.0519078813138094,-0.0460594534023286,0.0771634754061665,0.0519078813138236
"140",2013-01-01,1.25734741479812,0.0231204759178247,0.0246508137396972,-1.60237671149427,0.256420012868388,-0.305166525121479,1.77504156091946,0.0104049256497163,-1.46159666448211,0.0424356558809791,NA,NA,NA,NA,NA,NA,NA,NA
"141",2013-02-01,0.431923231774865,0.0438540075975133,0.0143859961845578,0.827914457843417,0.300642029346601,-4.23814577006186,-0.935538497636538,-0.0347954917105184,2.6793423232344,-0.0130062926044054,NA,NA,NA,NA,NA,NA,NA,NA
"142",2013-03-01,-0.121828457568216,-0.0157879921279616,0.011045295395224,-0.827914457843417,0,-0.763678182685055,-0.666838213857733,-0.023743470076667,-0.787342963457274,-0.0163025301741477,0.0371871700123805,1.3,0.0284616894939447,0.00831724642455001,-0.00293790562751894,1.30263928754249,0.0705256162674388,0.0393475506748615
"143",2013-04-01,-1.29156797030838,-0.00938767272225505,0.00925596343504509,0.827914457843417,-0.661184170523256,-0.705234462184173,-1.45633028405121,0.0300774322328223,-1.63784573027303,-0.0123648289337446,NA,NA,NA,NA,NA,NA,NA,NA
"144",2013-05-01,1.1064743264008,0.00784337055166517,0.0129226677838012,-3.72185913964607,0.360542141176656,-0.671163317526819,0.380984379774963,0.0109606671499378,0.867103465790734,-0.0261748441006908,NA,NA,NA,NA,NA,NA,NA,NA
"145",2013-06-01,2.10466944021972,0.0258705190243305,0.0196536968603453,-2.40804834554582,1.11370193608747,2.15402795018799,0.90268105485105,0.0164222522699049,5.16639491199816,-0.00505917841254444,0.0299493377352142,1.8,0.0400333349159929,0.0577414651715777,0.0554761653536389,-0.315130039418833,0.0472401314751991,0.0554761653536389
"146",2013-07-01,1.37856331198107,0.0149272906277034,0.0152508579430126,0,0.296875274109071,-0.0725202932358258,0.172664849425193,-0.0115626253533918,5.73053768971376,-0.033795171691434,NA,NA,NA,NA,NA,NA,NA,NA
"147",2013-08-01,0.722022257597434,0.0184557178109337,0.0139334437947767,-1.4133964278766,0.22347014517602,-3.0228265256633,-0.525631471900713,0.00046271898824557,-11.37324634568,-0.0178188776499759,NA,NA,NA,NA,NA,NA,NA,NA
"148",2013-09-01,0.302718755348107,0.00472766676064396,0.0134457760130999,0,0.110193611788019,-0.768715287126234,-1.12582506261186,0.00632203861813707,-1.76651308729001,0.0105410262062371,-0.0283550332296834,2.3,-0.035373453745116,0.0196067382121754,-0.0287286797902908,-0.861031515719809,0.0828737319470108,-0.0287286797902908
"149",2013-10-01,-0.840121986871787,0.0203077698118364,0.0254349649229795,1.4133964278766,-0.356241374160508,1.6474549511518,-0.198351623414526,-0.0784124455196462,2.77867548114501,0.00620579822924938,NA,NA,NA,NA,NA,NA,NA,NA
"150",2013-11-01,0.449490750418805,0.0187423602586101,0.0210372760273572,-1.4133964278766,0.157158467038148,1.87188532338239,-0.201685419796574,0.0458414820980835,0.848193620725525,-0.00185259691603434,NA,NA,NA,NA,NA,NA,NA,NA
"151",2013-12-01,0.768946280214267,0.0238864589938004,0.0163108074416058,1.4133964278766,0,4.95067176048538,-0.205133200311602,-0.00641655434733224,-3.35792518823605,-0.00651493000889047,0.017630907358086,2.3,0.0201365203334767,-0.0158647043779006,0.0303880645148524,-0.0918835158144731,0.0792224863417523,0.0303880645148666
"152",2014-01-01,-0.166669345928004,0.0227831074201958,0.0109006205025395,-3.01577313937087,-0.43145612395075,-0.677749705406626,1.55054077776007,0.0131386592372706,1.83114890616586,-0.0475463581356124,NA,NA,NA,NA,NA,NA,NA,NA
"153",2014-02-01,-0.64647587928182,0.00703757302103369,0.00737866943679677,0,-0.209917889370207,-3.27346956127637,0.180454528374489,0.0101146916728965,-2.00679268406667,0.0175531962936901,NA,NA,NA,NA,NA,NA,NA,NA
"154",2014-03-01,0.0441989449955567,0.0240139478131525,0.0228100257301769,1.60237671149427,-0.0944886771708706,-2.84527513241289,-0.549714432375531,0.0419889292688183,2.40782921141896,0.0285629084583121,0.1245323818681,0.7,0.123003698355493,0.000701241784117457,0.0581927717391437,1.27838510454955,0.0684411772269726,0.0956107451387709
"155",2014-04-01,-0.0441989449955567,0.0232652239375071,0.0227667498713124,1.4133964278766,-0.385575338193518,-0.00868127363203541,-2.2630940376906,-0.0507905458666116,1.35280707807655,-0.0567035886959175,NA,NA,NA,NA,NA,NA,NA,NA
"156",2014-05-01,-0.683296516801661,0.0206553554093034,0.0212100667046862,0,-0.347850442479029,-1.17403179147943,0.873112251389142,0.0243045480492299,1.71030367459637,-0.0185127276475079,NA,NA,NA,NA,NA,NA,NA,NA
"157",2014-06-01,0.186050238431582,0.0135175830252869,0.0138478785350351,1.26432618789392,0.1004189960462,2.79779032117838,0.208700912542429,0.00177269092878873,-0.993895950169968,-0.00655646510157837,-0.0678667223362339,1.4,-0.0661487888373564,0.107005112586361,-0.00789751494674817,-0.337552067098528,0.120501823415491,-0.00789751494674817
"158",2014-07-01,-0.280168367963893,0.0180385535240219,0.02196089676535,-1.26432618789392,-0.176288584920043,-1.8954066928444,0.992300590141359,0.023098103463461,1.77404843237422,-0.0337634917593164,NA,NA,NA,NA,NA,NA,NA,NA
"159",2014-08-01,-0.580758490342202,-0.00151186963231353,0.00452661568307633,0,-0.101911440547844,-2.45035351241368,-0.787167389829757,0.00945738618874259,-5.95210166782711,0.052194559125109,NA,NA,NA,NA,NA,NA,NA,NA
"160",2014-09-01,0.533421150850005,0.00302354880947675,0.0148445975324414,0,0.278200025467886,-1.4570583563649,-1.98617326173088,-0.00691930697966825,6.22479674475273,-0.00542194011913821,0.0327318874376026,1.5,0.0249035031733804,0.0400761850103919,0.0264983655634694,-0.610413329995872,0.0998292368823215,0.0264983655634552
"161",2014-10-01,-1.1437221576519,-0.00302354880947675,0.0107740214318888,0,-0.278200025467886,1.99206976043123,-0.242432487810231,0.0289575986157971,-2.23116478381595,-0.0168353836615829,NA,NA,NA,NA,NA,NA,NA,NA
"162",2014-11-01,0.155509735710064,-0.00919161358720544,0.0128466658682456,0,0.253173947575629,2.92612012616915,0,0.00590583276810719,-2.1812325162885,-0.00324240155051569,NA,NA,NA,NA,NA,NA,NA,NA
"163",2014-12-01,-0.634509024575374,-0.018404375616651,0.0112151161711083,3.45218486942137,-0.125919308590064,3.65432230753446,0.242432487810231,-0.0124286355595729,-0.0657872591453241,0.0146639199651659,0.0447496472984845,0.9,0.0583147404388669,0.00045055192658694,0.0642902170372537,-0.0293041603682909,0.057414929187253,0.0642902170372679
"164",2015-01-01,-1.94064886425364,-0.0555002084722354,-0.00242712603100514,-1.04413652387556,-0.757596474346036,1.03972679553512,2.18785868152746,0.0534590272765314,-15.0345140948774,-0.0036933284326004,NA,NA,NA,NA,NA,NA,NA,NA
"165",2015-02-01,0.621900814375033,0.0197758200574256,0.0120152511289717,0,0.160716688037259,-3.8056283597582,-0.201685419796574,-0.0295338621505863,14.2821072627641,-0.00585478534922856,NA,NA,NA,NA,NA,NA,NA,NA
"166",2015-03-01,0.358235557796175,0.0230112255071013,0.0184615421028731,0,0.0795583024640338,-1.77610133512936,-0.413834112854031,-7.66070727493684e-05,-15.7699939771555,-0.00519996026894631,0.213220929196396,0.1,0.215517322406548,0.032977388771485,0.147246529898524,1.12159098403055,0.0231737796214304,0.118245510222692
"167",2015-04-01,-0.60314201737066,0.00921547038841197,0.0202749453039566,1.04413652387556,-0.159647587516353,-0.40753330996278,-2.06220308311991,0.0319028058217441,21.4250813374781,-0.00513640591729825,NA,NA,NA,NA,NA,NA,NA,NA
"168",2015-05-01,1.5092326474684,0.0286510283340178,0.0148388878241192,0,1.05083108471864,-1.96602234152692,1.4133964278766,0.0450699742735452,-3.97804548460334,-0.0269626911550382,NA,NA,NA,NA,NA,NA,NA,NA
"169",2015-06-01,0.842451104078981,0.0232432086304151,0.014476104696719,0.960512492082437,0.574960268350773,3.71956270867551,0.220189664018357,-0.0449171674023248,-6.36282137980536,-0.00305921818114641,-0.181035446905458,-1.3,-0.191381404815147,0.0514990465426344,-0.118153243989667,-0.267333590674021,0.0342802406025555,-0.118153243989681
"170",2015-07-01,-0.205133200311602,0.00986474714277819,0.0105588346187098,0,0.162635596856441,-1.80236988410782,0.63731790376738,-0.00496721960610813,-5.69708231503105,-0.024432418374758,NA,NA,NA,NA,NA,NA,NA,NA
"171",2015-08-01,-0.802080217510205,0.000116007598492729,0.00871551342295263,0.889295665844663,-0.0230991409150123,-2.20613942499755,-0.63731790376738,0.0133686023585611,-0.705528099657091,-0.0340161686566525,NA,NA,NA,NA,NA,NA,NA,NA
"172",2015-09-01,0,-0.0177622159735584,0.0154659126963139,0,0.341903469531674,-1.13651099581081,-0.906090630097743,-0.0335643168121251,-0.743032575005703,-0.0254482921073169,0.023593599810475,-1.5,0.0117768169483696,0.0497554293272593,0.0172179380515445,-0.662672177505364,0.0373645914922491,0.0172179380515445
"173",2015-10-01,-0.566142723301086,-0.00174280970276186,0.00171720496564731,-1.8498081579271,0,1.78511131835984,-0.237631527554157,0.0331825633548419,-0.366691770120962,-0.170616250668793,NA,NA,NA,NA,NA,NA,NA,NA
"174",2015-11-01,1.053794472083,0.00731810042476155,0.0126996851233692,0,0.266677641416521,2.56023195631685,0,0.0225789088639772,-0.289192410075543,-0.0179022668909177,NA,NA,NA,NA,NA,NA,NA,NA
"175",2015-12-01,-0.106667369006951,-0.00975845932087438,0.00788763013695259,8.31776616671934,0,3.21139945442398,0,0.0435122094000988,3.41925016787781,-0.0457942584376774,0.128186717912733,-1.9,0.139515974531292,0.0106594216718108,0.146025298145815,-0.172361705979533,-0.0172731364809806,0.14602529814583
"176",2016-01-01,-0.831741598682747,0.00615804698858113,0.0222631394936457,4.17968033121859,-0.021998172979929,1.97373757154003,1.98617326173088,0.0185890684154657,-1.20304192637213,-0.0121900567921642,NA,NA,NA,NA,NA,NA,NA,NA
"177",2016-02-01,-1.92660842007271,-0.00743652830895414,0.0188058336561134,1.33470762132269,-0.244679468436592,-5.49700078226685,0.201685419796574,0.027262412331801,-0.608303682091481,-0.0207701350873748,NA,NA,NA,NA,NA,NA,NA,NA
"178",2016-03-01,0.719561577210686,0.0277472877022902,0.0172981204974079,-0.64880665524331,-0.481439925473103,-1.64574324368547,-0.201685419796574,0.0407024514020975,4.39611380697337,0.0763680328769816,-0.218928683257996,-0.4,-0.228083771496539,0.0414959416274208,-0.286621606747261,1.3973213987892,0.010866470437854,-0.247229249264421
"179",2016-04-01,-0.518999805525799,0.0395940620852677,0.0300984034332252,0.328787690257375,-0.822902973118254,-0.164303310628611,-1.51552470389151,-0.00286504148132849,-3.86084136910642,-0.0408620882345971,NA,NA,NA,NA,NA,NA,NA,NA
"180",2016-05-01,0,0.0177863362687489,0.0183626661692138,0,-0.278787617919222,0.0471738054654693,0.452883935794167,-0.026949763627222,-1.05464987101325,0.00851202086325387,NA,NA,NA,NA,NA,NA,NA,NA
"181",2016-06-01,-1.18356724129953,0.0228294776569982,0.0146020534466231,0.320018964985936,-0.390914045215351,2.01578310805542,0.857507567785738,0.0138221452822904,1.21263520483768,-0.0217442576979927,0.0969699733323139,-0.2,0.108407389459106,0.0616594869173213,0.158113896404075,-0.51546049301087,0.0361377428863889,0.158113896404103
"182",2016-07-01,-1.07077360473531,0.00495218176543943,0.0203453099118782,0.311705836839128,-0.850641737364267,-2.52060702331781,0.406818620108176,0.0171234089798133,-1.39558915853623,0.0272606666733459,NA,NA,NA,NA,NA,NA,NA,NA
"183",2016-08-01,0.470648557839376,0.0179489179739463,0.0224527950494497,0.303813695811479,0.0567376943513507,-1.32324672020216,-0.201685419796574,0.0277077260471756,2.46814985107693,-0.0315907754531608,NA,NA,NA,NA,NA,NA,NA,NA
"184",2016-09-01,0.526730322686702,0.020791757423563,0.0138568795175544,0,0.196495618461479,-1.12438157317867,-1.06264076809734,0.0114258518510866,5.68036444549355,-0.0184719739899286,0.180886599435294,-0.4,0.166413977148487,0.0343621180870528,0.159596000962978,-0.741530431386792,0.0431300080378065,0.159596000962949
"185",2016-10-01,0.920805530776674,0.0264831172593176,0.0177764475869076,0,0.193329843272382,1.0619139672515,-0.452883935794167,-0.00819243484291832,-5.96938746100744,-0.00580323969931484,NA,NA,NA,NA,NA,NA,NA,NA
"186",2016-11-01,2.3459042398044,0.0045798905198744,0.00584472160145211,0.296311351084456,0.871670203679659,2.01190553353242,-0.470648557839376,-0.00744568528264011,2.68958117229469,-0.0216239701208352,NA,NA,NA,NA,NA,NA,NA,NA
"187",2016-12-01,1.81772257731427,0.0218449091268482,0.0157216541452279,3.3049437583196,0.30190271563386,3.7455161443665,0.237631527554157,0.0129329803485447,-3.04818610902718,0.0157748725404971,-0.0813912485003634,0,-0.065942448702593,0.00482496452891823,-0.0723518237520437,-0.018559251854235,0.0529674113444401,-0.0723518237520295
"188",2017-01-01,-0.292697437489911,0.0445955128909041,0.0309339183321775,2.22483867997635,-0.42997223432312,0.800663278327406,1.9502271539733,-0.00435956384102099,-5.35498190559378,0.0278773625318642,NA,NA,NA,NA,NA,NA,NA,NA
"189",2017-02-01,-0.0494846062063448,0.018428465357136,0.0233716566827589,0.183209665569461,-0.0516129827926886,-5.19471145819565,0.198351623414526,0.0179542350828541,8.66215682041801,0.0305787146998142,NA,NA,NA,NA,NA,NA,NA,NA
"190",2017-03-01,0.293892240099549,-0.00659459373623861,-0.00558716452186303,2.15751732528715,0.103004924296696,0.18271273000537,-1.02626608125794,0.0208502658738183,12.1255696730761,-0.0604369906314766,0.078607797144489,-0.7,0.0785150884348091,-0.00503487767739941,0.0486906753746581,1.18230082485203,0.0675681042210599,0.0789589289727388
"191",2017-04-01,-0.904193246901443,0.0263566584541621,0.028578884493772,1.56434181435892,-0.285418860281304,-2.16292436955564,-2.10244906830109,0.0155765400269701,-15.6477079418439,-0.00229619188786145,NA,NA,NA,NA,NA,NA,NA,NA
"192",2017-05-01,0,-0.00340493149859711,0.011033766142674,0.13259803423902,-0.0526316633190502,-0.731287269600585,0.252640910373987,-0.0207482269951171,4.27362624942906,-0.0114862405897682,NA,NA,NA,NA,NA,NA,NA,NA
"193",2017-06-01,-0.588090949280334,0.0114594225104376,0.0174772173104998,1.60237671149427,-0.484370686264324,3.98938349457359,1.18909083173077,0.00929245034882342,-6.11019509707432,-0.00436806022599256,-0.0343414302815042,0,-0.0402596934572408,0.113412325689854,0.0359479695814571,-0.217827435749925,0.0618271729184343,0.0359479695814429
"194",2017-07-01,0.69198770219771,0.0030615571585848,0.00722834645634407,1.20649475066253,0.0547946157549735,-2.87312898975173,0.44449526016419,0.0202087032485849,-0.322319365511742,0.000734643496212328,NA,NA,NA,NA,NA,NA,NA,NA
"195",2017-08-01,-0.582896041782685,0.0284238224761246,0.0147767534816801,0.103896752917375,-0.220695875657084,-1.97102851252306,-0.220189664018357,0.00926964238364292,1.16090947775847,0.0144347681637278,NA,NA,NA,NA,NA,NA,NA,NA
"196",2017-09-01,-0.0544218619846939,0.0449328790519488,0.015645735471427,-0.103896752917375,-0.0278745769936748,-0.898715364048712,-1.92411180090216,0.0413271328446712,-0.311290818593118,0.0205426628190892,-0.00335172526928673,-0.6,-0.00404693582668614,0.0304910511903067,-0.0197517361183088,-0.701151917987687,0.0379667173460803,-0.0197517361182946
"197",2017-10-01,0.842451104078981,0.0176786073008479,0.0314516085802445,0,0.0556845546780265,1.00659023734066,-0.533421150850003,-0.0620441949715982,1.85480591565397,0.024330079284244,NA,NA,NA,NA,NA,NA,NA,NA
"198",2017-11-01,-0.0509554905774134,0.0198994766245555,0.00917629869526948,0.103896752917375,-0.139698900185831,3.38437681131559,0.269674270224703,0.0201939665217807,-1.89371158391878,-0.00173381120886518,NA,NA,NA,NA,NA,NA,NA,NA
"199",2017-12-01,0.252640910373987,0.0173990348761812,0.0176694736605292,1.36733111219061,-0.14134439031135,4.15813158317393,0,-0.00328855174988973,2.04996176263793,0.0366663435459422,0.0852090970687946,0.7,0.095275142830296,0.00950623661850258,0.0961575341657124,0.0401325906746379,0.0920357194680577,0.0961575341657124
"200",2018-01-01,0.867847938955515,0.0427728103058804,0.0372414471946989,0.97470527907103,0.113208386800303,0.952921816932623,2.18785868152746,0.0345594625757855,-0.224138949139711,-0.0076246243237712,NA,NA,NA,NA,NA,NA,NA,NA
"201",2018-02-01,1.23638671077882,0.0293599294316174,0.0253856709642513,0.0848060066771097,0.684335918799696,-5.66907930392423,0,0.0630398793385538,-0.333997553747469,0.00783160016586848,NA,NA,NA,NA,NA,NA,NA,NA
"202",2018-03-01,-0.0842108719037586,0.0169357787091542,0.0275228220965928,0.737433350563964,0.341006552682923,-0.91646327398874,-1.4133964278766,-0.0063781266372942,-0.632713990426275,0.0146467995397899,0.0778393729020586,1.5,0.0716321777242577,0.0430003638710978,0.0694161697525715,0.915108456417421,0.078117632555518,0.119282966519222
"203",2018-04-01,0.126095731180982,0.0234699863938417,0.0205734346738708,1.35142653729779,0.0773364653117037,-1.46193971072631,-1.891547330443,0.00363446439239823,-1.7552964575941,-0.000291762501795745,NA,NA,NA,NA,NA,NA,NA,NA
"204",2018-05-01,0.451335248949398,0.0227587136461764,0.0225028057895535,0.0707966655262591,0.404248751804105,-0.298730370332045,-0.296311351084458,0.00541256948666557,3.23858156622735,0.0254504657920158,NA,NA,NA,NA,NA,NA,NA,NA
"205",2018-06-01,-0.285242632006941,0.0137453250445141,0.0127619553088891,0.818499000318404,0,3.08117551308021,1.93521777115347,0.0220698570519247,-1.54746817638665,0.0376379668431639,-0.0148014577089235,1.9,-0.0153145784039239,0.0955811669644291,0.0440688594168961,-0.113869755143568,0.0839579743728009,0.0440688594168961
"206",2018-07-01,-0.0827589487087259,0.0110734825653047,0.0159061632426045,0.579200891638013,-0.0997926748998905,-2.18178273203054,0.252640910373987,0.00798846140673959,3.456734756494,0.0126430227156114,NA,NA,NA,NA,NA,NA,NA,NA
