"","variable","time","fcst_date","lower","median","upper"
"135","patax",250,2022-03-01,-3.1093935847296,-0.430580616086285,2.15924930698665
"136","patax",251,2022-04-01,-1.41559139545125,1.24676474864787,4.20355484588609
"137","patax",252,2022-05-01,-2.13238936940048,0.537859950057478,3.48661417033371
"138","patax",253,2022-06-01,-4.32969233225646,-1.23870782447946,1.46178630078798
"139","patax",254,2022-07-01,-3.52535938366216,-0.679840260509303,2.18616817152075
"140","patax",255,2022-08-01,-1.56943944488158,1.16897462332827,4.24936444865038
"141","patax",256,2022-09-01,-1.86170440171125,0.857367471453693,3.70211646710864
"142","patax",257,2022-10-01,-3.97604287446191,-0.901468728491977,1.98109364585923
"143","patax",258,2022-11-01,-3.80178114572015,-0.739546290012393,2.18802269057666
"144","patax",259,2022-12-01,-1.98523421935096,0.824586986046678,4.02129979234036
"145","pcepi",236,2021-01-01,-0.00942644485275334,0.0340725971822373,0.0765826779570564
"146","pcepi",237,2021-02-01,-0.0187335883594224,0.0306692529150429,0.078681744695328
"147","pcepi",238,2021-03-01,-0.0221053178696806,0.0278039479840895,0.0754304474808416
"148","pcepi",239,2021-04-01,-0.031419646232442,0.0188799606073852,0.0689056843944163
"149","pcepi",240,2021-05-01,-0.0442715884646914,0.0125172738846932,0.05769365364015
"150","pcepi",241,2021-06-01,-0.041642308248492,0.0145691731056055,0.0628923615137733
"151","pcepi",242,2021-07-01,-0.0238598326100345,0.0222585073798792,0.070107682852603
"152","pcepi",243,2021-08-01,-0.0241408277587566,0.0265092880292538,0.0775869495587888
"153","pcepi",244,2021-09-01,-0.0292392403845861,0.0221632711450191,0.07538166961104
"154","pcepi",245,2021-10-01,-0.0386741616586607,0.0150217349255866,0.0698629197367537
"155","pcepi",246,2021-11-01,-0.0369113241501549,0.0127972736223704,0.0648372618695816
"156","pcepi",247,2021-12-01,-0.0372889710077726,0.01693023471883,0.0682229022607416
"157","pcepi",248,2022-01-01,-0.0331392822051874,0.0193711962308265,0.0640673410164479
"158","pcepi",249,2022-02-01,-0.0307627632948295,0.0219477055976515,0.0726037918672945
"159","pcepi",250,2022-03-01,-0.026437437305191,0.0242549749734105,0.0750177384993953
"160","pcepi",251,2022-04-01,-0.0294625144617143,0.0193139921844893,0.0690136222100855
"161","pcepi",252,2022-05-01,-0.0377443239597185,0.0133023283988708,0.0657285792935728
"162","pcepi",253,2022-06-01,-0.0391263720381415,0.0131455282438204,0.0642104245196377
"163","pcepi",254,2022-07-01,-0.028265133604391,0.0204601143668767,0.0691907923936998
"164","pcepi",255,2022-08-01,-0.0279396314570841,0.025145498725854,0.0761394490457613
"165","pcepi",256,2022-09-01,-0.0289949148767631,0.0194162981856311,0.0724749674192203
"166","pcepi",257,2022-10-01,-0.0347900978075368,0.0151763363273794,0.0673912633712036
"167","pcepi",258,2022-11-01,-0.0355764484134648,0.0151933966596062,0.0647397481213266
