"","variable","time","fcst_date","lower","median","upper"
"272","pghpermits",252,2022-05-01,-822.194399213854,-10.1294652399216,828.674407151446
"273","pghpermits",253,2022-06-01,-843.683173067044,19.6470527478388,799.624422895116
"274","pghpermits",254,2022-07-01,-785.85602298416,10.2086941257149,800.806884936866
"275","pghpermits",255,2022-08-01,-899.35527734426,-14.0897634555823,854.33985046405
"276","pghpermits",256,2022-09-01,-826.508149681746,-38.1568721854328,801.661667571933
"277","pghpermits",257,2022-10-01,-810.550228856391,-20.6501775301021,863.181246124835
"278","pghpermits",258,2022-11-01,-774.302168833589,20.6911727907163,805.082578003006
"279","pghpermits",259,2022-12-01,-836.935953588168,16.4866309925751,802.110279677296
"280","pghqwage",238,2020-12-01,16.2934447693054,16.2934447693061,16.2934447693067
"281","pghqwage",241,2021-03-01,-31.7209797526764,-12.8889591832592,4.84841077284067
"282","pghqwage",244,2021-06-01,-5.99761500065653,22.2554704815898,51.2046045440304
"283","pghqwage",247,2021-09-01,-51.4831683703178,-15.6109914793036,17.2426825483088
"284","pghqwage",250,2021-12-01,-16.2988780559018,22.4552176108503,61.3830811129809
"285","pghqwage",253,2022-03-01,-57.3618548967735,-15.4444191816056,26.6489722219323
"286","pghqwage",256,2022-06-01,-20.6537888710087,21.2996397268367,69.9159176107953
"287","pghqwage",259,2022-09-01,-68.2379414312603,-16.630488639585,28.873062784064
"288","pghqwage",262,2022-12-01,-23.6620505658091,21.142923752229,79.1913850211613
"289","pghunemp",236,2021-01-01,30.5926631952312,186.519433578891,344.89038708114
"290","pghunemp",237,2021-02-01,-259.469341587726,-59.8233390760319,148.570620560032
"291","pghunemp",238,2021-03-01,-392.030156078702,-180.332164299282,35.9886239051357
"292","pghunemp",239,2021-04-01,-358.30888763962,-121.393736178287,117.246118792263
"293","pghunemp",240,2021-05-01,-231.84385921896,-10.4940175391322,210.183643874825
"294","pghunemp",241,2021-06-01,-75.1368995054188,156.587317456129,406.557928454703
"295","pghunemp",242,2021-07-01,-52.6057080978175,178.805084677404,425.534999345903
"296","pghunemp",243,2021-08-01,-200.226095683751,25.4407207648684,261.847787474334
"297","pghunemp",244,2021-09-01,-373.723360540591,-128.31305254739,122.917072830669
"298","pghunemp",245,2021-10-01,-399.846752555546,-165.24225377262,98.8863462962681
"299","pghunemp",246,2021-11-01,-289.817451716804,-36.5980269916696,209.175464828605
"300","pghunemp",247,2021-12-01,-167.573759011816,88.3079856490748,370.314641664079
"301","pghunemp",248,2022-01-01,-136.829074062969,128.636423829413,398.972983818623
"302","pghunemp",249,2022-02-01,-234.800125192489,31.481587161003,294.569399017816
"303","pghunemp",250,2022-03-01,-357.428046177607,-98.0124922727188,159.93381500079
"304","pghunemp",251,2022-04-01,-406.113619145318,-122.867514514343,139.876958314052
"305","pghunemp",252,2022-05-01,-291.626420517164,-28.7014944181007,225.857295183193
"306","pghunemp",253,2022-06-01,-176.53328109596,100.465718003974,368.642898166041
"307","pghunemp",254,2022-07-01,-128.921207021029,132.013375390632,383.605859200708
"308","pghunemp",255,2022-08-01,-222.670245073369,38.3390029882143,302.804467391062
"309","pghunemp",256,2022-09-01,-367.206921024208,-84.5582718862751,172.629020851106
"310","pghunemp",257,2022-10-01,-368.892758267101,-117.025748491219,163.585798789562
"311","pghunemp",258,2022-11-01,-311.009685923915,-40.6404990058875,231.153363157152
"312","pghunemp",259,2022-12-01,-207.314301751779,68.4838528157053,349.71832752061
